batch,kernel_time,flops,utils,kernel_name
21928,16298.2,158.01,0.95187,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21932,16388.2,157.17,0.94681,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21936,16501.0,156.12,0.94048,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21940,16490.8,156.25,0.94127,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21944,16421.4,156.94,0.94542,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21948,16296.4,158.17,0.95283,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21952,16178.6,159.35,0.95994,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21956,16117.8,159.98,0.96373,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21960,16329.0,157.94,0.95145,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21964,16324.2,158.01,0.95187,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21968,16409.6,157.22,0.94711,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21972,16394.6,157.39,0.94813,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21976,16384.4,157.52,0.94892,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21980,16357.2,157.81,0.95066,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21984,16126.4,160.1,0.96446,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21988,16215.2,159.25,0.95934,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21992,16301.4,158.44,0.95446,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
21996,16314.6,158.34,0.95386,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22000,16356.0,157.97,0.95163,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22004,16389.2,157.67,0.94982,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22008,16451.0,157.11,0.94645,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22012,16374.8,157.87,0.95102,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22016,16280.0,158.82,0.95675,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22020,16368.8,157.99,0.95175,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22024,16302.2,158.66,0.95578,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22028,16423.0,157.52,0.94892,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22032,16517.8,156.65,0.94367,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22036,16454.8,157.27,0.94741,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22040,16488.2,156.98,0.94566,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22044,16512.0,156.79,0.94452,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22048,16459.8,157.31,0.94765,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22052,16412.2,157.8,0.9506,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22056,16452.6,157.44,0.94843,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22060,16445.4,157.54,0.94904,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22064,16469.0,157.34,0.94783,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22068,16487.8,157.19,0.94693,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22072,16450.2,157.58,0.94928,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22076,16426.6,157.83,0.95078,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22080,16455.8,157.58,0.94928,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22084,16327.4,158.85,0.95693,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22088,16310.0,159.05,0.95813,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22092,16360.4,158.58,0.9553,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22096,16396.6,158.26,0.95337,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22100,16445.6,157.82,0.95072,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22104,16454.0,157.77,0.95042,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22108,16433.8,157.99,0.95175,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22112,16461.2,157.76,0.95036,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22116,16378.0,158.59,0.95536,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22120,16289.4,159.48,0.96072,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22124,16341.4,159.0,0.95783,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22128,16316.6,159.27,0.95946,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22132,16440.6,158.1,0.95241,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22136,16445.8,158.07,0.95223,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22140,16442.6,158.13,0.95259,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22144,16427.6,158.31,0.95367,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22148,16510.4,157.54,0.94904,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22152,16530.6,157.38,0.94807,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22156,16530.4,157.41,0.94825,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22160,16498.6,157.74,0.95024,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22164,16526.4,157.5,0.9488,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22168,16570.2,157.11,0.94645,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22172,16569.8,157.15,0.94669,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22176,16617.2,156.73,0.94416,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22180,16588.6,157.03,0.94596,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22184,16588.6,157.05,0.94608,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22188,16533.8,157.6,0.9494,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22192,16530.2,157.67,0.94982,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22196,16547.0,157.53,0.94898,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22200,16574.4,157.3,0.94759,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22204,16553.6,157.53,0.94898,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22208,16546.0,157.63,0.94958,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22212,16543.2,157.68,0.94988,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22216,16519.4,157.94,0.95145,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22220,16457.4,158.56,0.95518,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22224,16506.4,158.12,0.95253,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22228,16448.8,158.7,0.95602,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22232,16497.4,158.26,0.95337,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22236,16529.4,157.99,0.95175,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22240,16660.4,156.77,0.9444,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22244,16525.8,158.08,0.95229,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22248,16564.2,157.74,0.95024,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22252,16549.6,157.91,0.95127,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22256,16534.6,158.08,0.95229,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22260,16548.2,157.98,0.95169,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22264,16537.0,158.11,0.95247,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22268,16621.4,157.34,0.94783,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22272,16525.8,158.28,0.95349,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22276,16705.8,156.6,0.94337,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22280,16654.2,157.11,0.94645,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22284,16669.2,157.0,0.94578,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22288,16654.6,157.16,0.94675,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22292,16514.0,158.53,0.955,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22296,16656.6,157.2,0.94699,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22300,16705.2,156.77,0.9444,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22304,16704.2,156.81,0.94464,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22308,16704.0,156.84,0.94482,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22312,16574.8,158.09,0.95235,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22316,16611.4,157.77,0.95042,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22320,16613.8,157.78,0.95048,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22324,16543.0,158.48,0.9547,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22328,16662.8,157.37,0.94801,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22332,16676.4,157.27,0.94741,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22336,16654.0,157.51,0.94886,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22340,16651.8,157.56,0.94916,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22344,16649.6,157.61,0.94946,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22348,16687.6,157.28,0.94747,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22352,16661.4,157.55,0.9491,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22356,16677.0,157.43,0.94837,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22360,16657.2,157.65,0.9497,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22364,16648.6,157.76,0.95036,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22368,16687.6,157.42,0.94831,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22372,16654.0,157.76,0.95036,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22376,16634.4,157.98,0.95169,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22380,16686.4,157.51,0.94886,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22384,16575.2,158.6,0.95542,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22388,16613.2,158.26,0.95337,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22392,16650.0,157.94,0.95145,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22396,16660.6,157.87,0.95102,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22400,16686.0,157.66,0.94976,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22404,16647.6,158.05,0.95211,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22408,16663.2,157.93,0.95139,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22412,16703.0,157.58,0.94928,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22416,16656.4,158.05,0.95211,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22420,16657.0,158.07,0.95223,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22424,16644.4,158.22,0.95313,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22428,16705.8,157.67,0.94982,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22432,16638.8,158.33,0.9538,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22436,16616.6,158.57,0.95524,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22440,16731.6,157.51,0.94886,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22444,16634.6,158.45,0.95452,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22448,16633.4,158.49,0.95476,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22452,16613.0,158.72,0.95614,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22456,16705.4,157.87,0.95102,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22460,16687.0,158.07,0.95223,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22464,16687.6,158.09,0.95235,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22468,16663.0,158.35,0.95392,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22472,16663.4,158.38,0.9541,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22476,16687.8,158.18,0.95289,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22480,16663.6,158.43,0.9544,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22484,16611.6,158.96,0.95759,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22488,16687.8,158.26,0.95337,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22492,16705.8,158.12,0.95253,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22496,16703.4,158.17,0.95283,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22500,16746.2,157.79,0.95054,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22504,16700.2,158.25,0.95331,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22508,16720.2,158.09,0.95235,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22512,16627.2,159.01,0.95789,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22516,16657.2,158.75,0.95633,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22520,16719.4,158.19,0.95295,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22524,16750.8,157.92,0.95133,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22528,16698.4,158.44,0.95446,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22532,16779.8,157.7,0.95,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22536,16824.8,157.31,0.94765,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22540,16826.8,157.32,0.94771,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22544,16800.8,157.59,0.94934,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22548,16734.4,158.24,0.95325,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22552,16773.4,157.9,0.9512,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22556,16775.4,157.91,0.95127,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22560,16779.2,157.9,0.9512,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22564,16745.4,158.25,0.95331,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22568,16749.6,158.24,0.95325,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22572,16750.8,158.25,0.95331,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22576,16678.4,158.97,0.95765,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22580,16723.8,158.56,0.95518,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22584,16735.2,158.48,0.9547,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22588,16758.2,158.3,0.95361,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22592,16786.0,158.06,0.95217,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22596,16822.8,157.74,0.95024,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22600,16824.6,157.75,0.9503,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22604,16827.4,157.76,0.95036,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22608,16827.2,157.79,0.95054,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22612,16828.4,157.8,0.9506,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22616,16830.2,157.81,0.95066,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22620,16739.8,158.69,0.95596,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22624,16829.8,157.87,0.95102,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22628,16844.6,157.76,0.95036,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22632,16780.6,158.39,0.95416,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22636,16763.0,158.59,0.95536,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22640,16651.0,159.68,0.96193,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22644,16753.0,158.74,0.95627,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22648,16741.2,158.88,0.95711,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22652,16680.8,159.48,0.96072,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22656,16778.2,158.58,0.9553,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22660,16851.0,157.93,0.95139,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22664,16851.0,157.95,0.95151,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22668,16878.2,157.73,0.95018,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22672,16821.6,158.29,0.95355,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22676,16615.2,160.28,0.96554,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22680,16625.2,160.21,0.96512,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22684,16520.8,161.25,0.97139,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22688,16466.2,161.82,0.97482,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22692,16567.2,160.86,0.96904,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22696,16748.4,159.15,0.95873,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22700,16828.4,158.42,0.95434,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22704,17216.0,154.88,0.93301,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22708,17242.4,154.67,0.93175,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22712,17188.8,155.18,0.93482,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22716,16810.0,158.7,0.95602,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22720,16549.4,161.23,0.97127,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22724,16532.4,161.42,0.97241,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22728,16698.2,159.85,0.96295,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22732,16842.2,158.51,0.95488,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22736,17114.6,156.01,0.93982,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22740,17184.4,155.41,0.9362,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22744,17093.6,156.26,0.94133,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22748,16793.0,159.09,0.95837,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22752,16732.4,159.69,0.96199,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22756,16607.4,160.92,0.9694,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22760,16725.2,159.82,0.96277,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22764,16882.6,158.35,0.95392,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22768,17086.6,156.49,0.94271,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22772,17154.8,155.9,0.93916,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22776,17059.2,156.8,0.94458,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22780,16763.8,159.59,0.96139,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22784,16786.0,159.4,0.96024,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22788,16799.6,159.3,0.95964,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22792,16793.6,159.39,0.96018,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22796,16928.8,158.14,0.95265,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22800,17195.2,155.72,0.93807,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22804,17218.6,155.54,0.93699,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22808,17076.2,156.86,0.94494,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22812,16923.0,158.31,0.95367,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22816,16706.2,160.39,0.9662,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22820,16690.8,160.57,0.96729,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22824,16773.8,159.8,0.96265,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22828,16919.4,158.45,0.95452,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22832,17054.0,157.23,0.94717,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22836,17121.4,156.64,0.94361,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22840,17070.0,157.14,0.94663,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22844,17005.4,157.76,0.95036,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22848,16958.0,158.23,0.95319,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22852,16809.2,159.66,0.96181,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22856,16826.4,159.52,0.96096,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22860,16993.6,157.98,0.95169,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22864,17050.8,157.48,0.94867,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22868,17171.4,156.4,0.94217,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
