batch,kernel_time,flops,utils
20708,18437.55,131.9,0.79458
20712,18426.91,132.0,0.79518
20716,18425.58,132.04,0.79542
20720,18430.41,132.03,0.79536
20724,18428.72,132.07,0.7956
20728,18431.22,132.08,0.79566
20732,18431.42,132.1,0.79578
20736,18450.21,131.99,0.79512
20868,18673.95,131.24,0.7906
20872,18674.38,131.26,0.79072
20876,18660.66,131.38,0.79145
20880,18683.29,131.25,0.79066
20884,18680.74,131.29,0.7909
20888,18655.71,131.49,0.79211
20892,18661.7,131.48,0.79205
20896,18662.47,131.5,0.79217
20900,18664.64,131.51,0.79223
20904,18666.12,131.52,0.79229
20908,18668.08,131.53,0.79235
20912,18675.21,131.51,0.79223
20916,18669.28,131.57,0.79259
20920,20370.65,120.61,0.72657
20924,20342.6,120.8,0.72771
20928,18894.57,130.08,0.78361
20932,18668.3,131.68,0.79325
20936,18666.57,131.72,0.79349
20940,18671.49,131.71,0.79343
20944,18751.39,131.17,0.79018
20948,18770.59,131.06,0.78952
20952,18766.2,131.12,0.78988
20956,18675.55,131.78,0.79386
20960,18668.43,131.86,0.79434
20964,18668.96,131.88,0.79446
20968,18671.34,131.89,0.79452
20972,18703.59,131.68,0.79325
20976,18743.59,131.43,0.79175
20980,18765.21,131.3,0.79096
20984,18694.64,131.82,0.7941
20988,18670.7,132.02,0.7953
20992,18670.33,132.04,0.79542
21188,18954.87,131.28,0.79084
21192,18942.24,131.39,0.79151
21196,18917.42,131.59,0.79271
21200,18929.13,131.53,0.79235
21204,18931.37,131.54,0.79241
21208,18938.28,131.52,0.79229
21212,18932.58,131.58,0.79265
21216,18941.01,131.55,0.79247
21220,18938.39,131.59,0.79271
21224,18924.91,131.71,0.79343
21228,18933.62,131.67,0.79319
21232,18937.93,131.67,0.79319
21236,18939.62,131.68,0.79325
21240,18930.23,131.77,0.7938
21244,18945.1,131.69,0.79331
21248,18934.91,131.79,0.79392
21508,19219.53,131.42,0.79169
21512,19225.52,131.41,0.79163
21516,19212.3,131.52,0.79229
21520,19204.78,131.6,0.79277
21524,19207.62,131.6,0.79277
21528,19220.84,131.54,0.79241
21532,19205.76,131.67,0.79319
21536,19207.88,131.68,0.79325
21540,19218.94,131.62,0.79289
21544,19226.81,131.59,0.79271
21548,19215.17,131.7,0.79337
21552,19212.52,131.74,0.79361
21556,19233.78,131.62,0.79289
21560,19213.12,131.79,0.79392
21564,19206.82,131.85,0.79428
21568,19220.57,131.78,0.79386
21572,19216.84,131.83,0.79416
21576,19209.54,131.91,0.79464
21580,19209.39,131.93,0.79476
21584,19215.17,131.92,0.7947
21588,19221.62,131.9,0.79458
21592,19217.55,131.95,0.79488
21596,19213.05,132.01,0.79524
21600,19225.51,131.95,0.79488
21604,19216.49,132.03,0.79536
21608,19208.09,132.11,0.79584
21612,19209.1,132.13,0.79596
21616,19226.76,132.03,0.79536
21620,19208.7,132.18,0.79627
21624,19216.67,132.15,0.79608
21628,19227.01,132.11,0.79584
21632,19220.54,132.17,0.7962
21764,19462.89,131.33,0.79114
21768,19463.66,131.34,0.7912
21772,19441.91,131.52,0.79229
21776,19455.31,131.45,0.79187
21780,19449.08,131.52,0.79229
21784,19451.59,131.52,0.79229
21788,19447.89,131.57,0.79259
21792,19446.9,131.6,0.79277
21796,19466.09,131.5,0.79217
21800,21221.92,120.64,0.72675
21804,21193.69,120.82,0.72783
21808,19508.6,131.28,0.79084
21812,19419.03,131.91,0.79464
21816,19419.05,131.94,0.79482
21820,19421.46,131.94,0.79482
21824,19533.04,131.21,0.79042
21828,19552.31,131.11,0.78982
21832,19537.28,131.23,0.79054
21836,19451.57,131.84,0.79422
21840,19446.41,131.9,0.79458
21844,19446.69,131.92,0.7947
21848,19459.07,131.86,0.79434
21852,19517.3,131.49,0.79211
21856,19546.56,131.32,0.79108
21860,19520.85,131.51,0.79223
21864,19461.79,131.94,0.79482
21868,19449.57,132.04,0.79542
21872,19447.7,132.08,0.79566
21876,19452.63,132.07,0.7956
21880,19502.37,131.76,0.79373
21884,19534.52,131.57,0.79259
21888,19504.12,131.79,0.79392
22084,19729.17,131.46,0.79193
22088,19745.6,131.37,0.79139
22092,19711.03,131.63,0.79295
22096,19710.32,131.66,0.79313
22100,19719.21,131.62,0.79289
22104,19740.8,131.5,0.79217
22108,19733.44,131.57,0.79259
22112,19728.32,131.63,0.79295
22116,19743.37,131.55,0.79247
22120,19722.53,131.72,0.79349
22124,19721.68,131.75,0.79367
22128,19726.88,131.74,0.79361
22132,19739.82,131.67,0.79319
22136,19738.74,131.7,0.79337
22140,19739.92,131.72,0.79349
22144,19735.22,131.77,0.7938
22340,19963.1,131.42,0.79169
22344,19959.99,131.47,0.79199
22348,19968.48,131.44,0.79181
22352,19965.63,131.48,0.79205
22356,19964.35,131.51,0.79223
22360,19961.99,131.55,0.79247
22364,19955.72,131.61,0.79283
22368,19960.01,131.61,0.79283
22372,19964.9,131.6,0.79277
22376,19966.25,131.61,0.79283
22380,19977.6,131.56,0.79253
22384,19957.64,131.72,0.79349
22388,19965.67,131.69,0.79331
22392,19965.11,131.72,0.79349
22396,19972.69,131.69,0.79331
22400,19964.03,131.77,0.7938
22404,19990.73,131.62,0.79289
22408,20011.3,131.51,0.79223
22412,20000.93,131.6,0.79277
22416,19980.23,131.76,0.79373
22420,19989.33,131.72,0.79349
22424,20000.67,131.67,0.79319
22428,19985.48,131.79,0.79392
22432,19992.43,131.77,0.7938
22436,20008.77,131.69,0.79331
22440,19993.29,131.81,0.79404
22444,19987.93,131.87,0.7944
22448,19992.11,131.87,0.7944
22452,19985.91,131.93,0.79476
22456,19991.39,131.92,0.7947
22460,19997.13,131.9,0.79458
22464,19993.7,131.95,0.79488
22468,19988.49,132.01,0.79524
22472,19984.89,132.06,0.79554
22476,20004.18,131.95,0.79488
22480,19988.36,132.08,0.79566
22484,19986.69,132.11,0.79584
22488,19984.1,132.16,0.79614
22492,19987.44,132.16,0.79614
22496,19986.62,132.19,0.79633
22500,19986.7,132.21,0.79645
22504,20000.4,132.14,0.79602
22508,19997.95,132.18,0.79627
22512,19995.42,132.22,0.79651
22516,19992.14,132.27,0.79681
22520,19989.41,132.31,0.79705
22524,19995.64,132.29,0.79693
22528,20002.82,132.27,0.79681
22660,20246.19,131.44,0.79181
22664,20239.95,131.51,0.79223
22668,20232.01,131.58,0.79265
22672,20235.87,131.58,0.79265
22676,22045.07,120.8,0.72771
22680,22066.68,120.7,0.72711
22684,20206.86,131.84,0.79422
22688,20203.89,131.88,0.79446
22692,20205.8,131.89,0.79452
22696,20235.51,131.72,0.79349
22700,20322.55,131.18,0.79024
22704,20321.13,131.21,0.79042
22708,20247.24,131.71,0.79343
22712,20208.89,131.99,0.79512
22716,20206.37,132.03,0.79536
22720,20207.1,132.05,0.79548
22724,20260.82,131.72,0.79349
22728,20320.77,131.35,0.79127
22732,20318.86,131.39,0.79151
22736,20245.03,131.89,0.79452
22740,20227.93,132.03,0.79536
22744,20223.57,132.08,0.79566
22748,20228.38,132.07,0.7956
22752,20263.86,131.86,0.79434
22756,20309.84,131.59,0.79271
22760,20289.23,131.74,0.79361
22764,20248.18,132.03,0.79536
22768,20231.97,132.16,0.79614
22772,20231.11,132.19,0.79633
22776,20235.25,132.19,0.79633
22780,20267.34,132.0,0.79518
22784,20309.94,131.75,0.79367
22916,20501.23,131.27,0.79078
22920,20474.92,131.47,0.79199
22924,20467.31,131.54,0.79241
22928,20477.63,131.49,0.79211
22932,20492.82,131.42,0.79169
22936,20505.51,131.36,0.79133
22940,20469.04,131.62,0.79289
22944,20498.58,131.45,0.79187
22948,20485.5,131.56,0.79253
22952,20466.22,131.7,0.79337
22956,20483.73,131.61,0.79283
22960,20500.73,131.53,0.79235
22964,20499.45,131.56,0.79253
22968,20480.4,131.71,0.79343
22972,20480.6,131.73,0.79355
22976,20476.4,131.78,0.79386
22980,20495.77,131.68,0.79325
22984,20513.92,131.58,0.79265
22988,20527.87,131.51,0.79223
22992,20518.24,131.6,0.79277
22996,20498.62,131.75,0.79367
23000,20505.77,131.73,0.79355
23004,20498.93,131.79,0.79392
23008,20499.16,131.81,0.79404
23012,20527.07,131.66,0.79313
23016,20527.41,131.68,0.79325
23020,20509.98,131.81,0.79404
23024,20508.05,131.85,0.79428
23028,20507.65,131.87,0.7944
23032,20501.7,131.93,0.79476
23036,20514.43,131.88,0.79446
23040,20536.71,131.76,0.79373
23236,20750.22,131.51,0.79223
23240,20762.78,131.45,0.79187
23244,20753.8,131.53,0.79235
23248,20756.75,131.54,0.79241
23252,20762.47,131.52,0.79229
23256,20756.84,131.58,0.79265
23260,20733.88,131.75,0.79367
23264,20748.29,131.68,0.79325
23268,20762.77,131.61,0.79283
23272,20745.86,131.74,0.79361
23276,20767.13,131.63,0.79295
23280,20764.76,131.67,0.79319
23284,20742.39,131.83,0.79416
23288,20741.21,131.86,0.79434
23292,20756.47,131.79,0.79392
23296,20761.71,131.78,0.79386
23556,21005.5,131.7,0.79337
23560,21008.16,131.71,0.79343
23564,21051.45,131.46,0.79193
23568,21072.16,131.35,0.79127
23572,21082.09,131.31,0.79102
23576,21041.33,131.59,0.79271
23580,21034.74,131.65,0.79307
23584,21006.7,131.85,0.79428
23588,21014.28,131.82,0.7941
23592,21058.82,131.57,0.79259
23596,21063.74,131.56,0.79253
23600,21056.84,131.62,0.79289
23604,21047.61,131.7,0.79337
23608,21019.31,131.9,0.79458
23612,21012.47,131.97,0.795
23616,21038.32,131.83,0.79416
23620,21052.58,131.76,0.79373
23624,21053.64,131.78,0.79386
23628,21052.92,131.81,0.79404
23632,21028.94,131.98,0.79506
23636,21011.77,132.11,0.79584
23640,21017.75,132.09,0.79572
23644,21054.76,131.88,0.79446
23648,21052.18,131.92,0.7947
23652,21052.7,131.94,0.79482
23656,21028.75,132.11,0.79584
23660,21036.42,132.09,0.79572
23664,21018.37,132.22,0.79651
23668,21024.63,132.21,0.79645
23672,21062.77,131.99,0.79512
23676,21057.04,132.05,0.79548
23680,21041.17,132.17,0.7962
23812,21251.27,131.59,0.79271
23816,21293.15,131.36,0.79133
23820,21278.91,131.47,0.79199
23824,21282.21,131.47,0.79199
23828,21284.68,131.47,0.79199
23832,21259.43,131.65,0.79307
23836,21251.26,131.72,0.79349
23840,21264.43,131.67,0.79319
23844,21267.05,131.67,0.79319
23848,21296.03,131.51,0.79223
23852,21278.15,131.65,0.79307
23856,21281.72,131.65,0.79307
23860,21256.01,131.83,0.79416
23864,21258.64,131.83,0.79416
23868,21265.85,131.81,0.79404
23872,21279.26,131.75,0.79367
23876,21292.41,131.69,0.79331
23880,21307.39,131.62,0.79289
23884,21296.31,131.71,0.79343
23888,21279.82,131.83,0.79416
23892,21286.12,131.82,0.7941
23896,21300.33,131.75,0.79367
23900,21309.22,131.72,0.79349
23904,21306.56,131.76,0.79373
23908,21303.57,131.8,0.79398
23912,21281.31,131.96,0.79494
23916,21275.29,132.02,0.7953
23920,21291.2,131.94,0.79482
23924,21311.21,131.84,0.79422
23928,21291.75,131.98,0.79506
23932,21311.19,131.88,0.79446
23936,21308.41,131.92,0.7947
24132,21537.42,131.59,0.79271
24136,21566.83,131.43,0.79175
24140,21573.65,131.41,0.79163
24144,21592.0,131.32,0.79108
24148,21545.62,131.63,0.79295
24152,21536.1,131.71,0.79343
24156,21530.82,131.76,0.79373
24160,21550.53,131.66,0.79313
24164,21568.38,131.57,0.79259
24168,21580.7,131.52,0.79229
24172,21559.13,131.67,0.79319
24176,21539.16,131.82,0.7941
24180,21532.2,131.88,0.79446
24184,21541.61,131.85,0.79428
24188,21553.4,131.8,0.79398
24192,21571.28,131.71,0.79343
24388,21798.67,131.39,0.79151
24392,21832.24,131.21,0.79042
24396,21822.43,131.29,0.7909
24400,21796.85,131.47,0.79199
24404,21766.42,131.67,0.79319
24408,21777.96,131.62,0.79289
24412,21782.1,131.62,0.79289
24416,21814.03,131.45,0.79187
24420,21806.43,131.52,0.79229
24424,21791.62,131.63,0.79295
24428,21783.22,131.7,0.79337
24432,21773.71,131.78,0.79386
24436,21780.71,131.76,0.79373
24440,21792.85,131.71,0.79343
24444,21804.93,131.65,0.79307
24448,21795.14,131.74,0.79361
24452,21822.05,131.59,0.79271
24456,21806.19,131.71,0.79343
24460,21806.27,131.73,0.79355
24464,21819.62,131.67,0.79319
24468,21826.42,131.65,0.79307
24472,21823.54,131.69,0.79331
24476,21805.5,131.82,0.7941
24480,21813.02,131.8,0.79398
24484,21805.81,131.86,0.79434
24488,21811.12,131.85,0.79428
24492,21828.85,131.77,0.7938
24496,21848.47,131.67,0.79319
24500,21803.53,131.96,0.79494
24504,21812.08,131.93,0.79476
24508,21803.24,132.01,0.79524
24512,21812.32,131.98,0.79506
24516,21820.42,131.95,0.79488
24520,21846.21,131.81,0.79404
24524,21827.24,131.95,0.79488
24528,21808.03,132.09,0.79572
24532,21806.86,132.12,0.7959
24536,21807.14,132.14,0.79602
24540,21811.7,132.13,0.79596
24544,21850.23,131.92,0.7947
24548,21832.24,132.05,0.79548
24552,21810.94,132.2,0.79639
24556,21808.68,132.23,0.79657
24560,21807.12,132.27,0.79681
24564,21817.47,132.22,0.79651
24568,21832.49,132.16,0.79614
24572,21832.55,132.18,0.79627
24576,21814.37,132.31,0.79705
24708,22063.92,131.51,0.79223
24712,22058.27,131.57,0.79259
24716,22055.61,131.61,0.79283
24720,22050.45,131.66,0.79313
24724,22046.53,131.7,0.79337
24728,22042.25,131.75,0.79367
24732,22053.16,131.71,0.79343
24736,22058.29,131.7,0.79337
24740,22051.42,131.76,0.79373
24744,22055.48,131.76,0.79373
24748,22047.42,131.83,0.79416
24752,22045.78,131.86,0.79434
24756,22053.24,131.83,0.79416
24760,22069.25,131.76,0.79373
24764,22050.47,131.89,0.79452
24768,22052.65,131.9,0.79458
24772,22070.56,131.82,0.7941
24776,22061.78,131.89,0.79452
24780,22063.2,131.9,0.79458
24784,22075.85,131.85,0.79428
24788,22082.57,131.83,0.79416
24792,22070.38,131.92,0.7947
24796,22066.14,131.97,0.795
24800,22065.27,132.0,0.79518
24804,22061.75,132.04,0.79542
24808,22074.4,131.98,0.79506
24812,22079.36,131.98,0.79506
24816,22066.39,132.07,0.7956
24820,22067.68,132.09,0.79572
24824,22065.68,132.12,0.7959
24828,22064.71,132.15,0.79608
24832,22068.2,132.15,0.79608
24964,22309.44,131.41,0.79163
24968,22319.1,131.38,0.79145
24972,22312.19,131.44,0.79181
24976,22301.55,131.52,0.79229
24980,22309.72,131.5,0.79217
24984,22305.19,131.54,0.79241
24988,22301.91,131.59,0.79271
24992,22308.2,131.57,0.79259
24996,22317.46,131.54,0.79241
25000,22299.24,131.66,0.79313
25004,22312.91,131.6,0.79277
25008,22310.88,131.64,0.79301
25012,22305.11,131.69,0.79331
25016,24294.47,120.93,0.72849
25020,23674.0,124.12,0.74771
25024,22265.43,131.99,0.79512
25028,22296.9,131.83,0.79416
25032,22296.57,131.85,0.79428
25036,22401.76,131.25,0.79066
25040,22419.15,131.17,0.79018
25044,22368.58,131.49,0.79211
25048,22301.57,131.9,0.79458
25052,22297.62,131.95,0.79488
25056,22294.82,131.99,0.79512
25060,22360.92,131.62,0.79289
25064,22417.02,131.31,0.79102
25068,22367.2,131.62,0.79289
25072,22308.79,131.99,0.79512
25076,22302.56,132.04,0.79542
25080,22300.7,132.08,0.79566
25084,22340.91,131.86,0.79434
25088,22407.99,131.49,0.79211
25284,22569.03,131.57,0.79259
25288,22604.84,131.38,0.79145
25292,22586.38,131.51,0.79223
25296,22564.4,131.66,0.79313
25300,22563.04,131.69,0.79331
25304,22566.12,131.69,0.79331
25308,22569.56,131.69,0.79331
25312,22593.79,131.57,0.79259
25316,22573.46,131.71,0.79343
25320,22576.81,131.71,0.79343
25324,22568.47,131.78,0.79386
25328,22567.04,131.81,0.79404
25332,22557.55,131.89,0.79452
25336,22598.63,131.67,0.79319
25340,22587.42,131.75,0.79367
25344,22571.11,131.87,0.7944
25604,22880.56,131.42,0.79169
25608,22869.94,131.5,0.79217
25612,22841.01,131.69,0.79331
25616,22861.17,131.59,0.79271
25620,22855.72,131.64,0.79301
25624,22840.35,131.75,0.79367
25628,22854.1,131.69,0.79331
25632,22870.86,131.62,0.79289
25636,22850.21,131.76,0.79373
25640,22852.84,131.76,0.79373
25644,22859.42,131.75,0.79367
25648,22844.43,131.85,0.79428
25652,22868.53,131.73,0.79355
25656,22868.88,131.75,0.79367
25660,22857.47,131.84,0.79422
25664,22854.18,131.88,0.79446
25668,22865.2,131.84,0.79422
25672,22843.12,131.98,0.79506
25676,22855.36,131.93,0.79476
25680,22862.8,131.91,0.79464
25684,22855.78,131.97,0.795
25688,22853.61,132.01,0.79524
25692,22853.46,132.03,0.79536
25696,22859.5,132.01,0.79524
25700,22862.31,132.02,0.7953
25704,22858.86,132.06,0.79554
25708,22859.65,132.07,0.7956
25712,22859.81,132.09,0.79572
25716,22855.3,132.14,0.79602
25720,22862.16,132.12,0.7959
25724,22868.48,132.1,0.79578
25728,22861.37,132.17,0.7962
25860,23110.17,131.41,0.79163
25864,23140.21,131.26,0.79072
25868,23086.42,131.59,0.79271
25872,23064.7,131.73,0.79355
25876,23071.82,131.71,0.79343
25880,23087.53,131.65,0.79307
25884,23112.78,131.52,0.79229
25888,23139.47,131.39,0.79151
25892,23111.27,131.57,0.79259
25896,23070.11,131.83,0.79416
25900,23072.06,131.84,0.79422
25904,23086.01,131.78,0.79386
25908,23125.74,131.57,0.79259
25912,23126.44,131.59,0.79271
25916,23104.71,131.73,0.79355
25920,23069.53,131.95,0.79488
25924,23095.15,131.83,0.79416
25928,23108.39,131.77,0.7938
25932,23147.85,131.57,0.79259
25936,23131.37,131.68,0.79325
25940,23121.68,131.76,0.79373
25944,23098.29,131.91,0.79464
25948,23092.3,131.96,0.79494
25952,23116.87,131.84,0.79422
25956,23153.2,131.66,0.79313
25960,23119.62,131.87,0.7944
25964,23122.7,131.87,0.7944
25968,23097.8,132.03,0.79536
25972,23100.03,132.04,0.79542
25976,23117.6,131.96,0.79494
25980,23145.89,131.82,0.7941
25984,23134.4,131.91,0.79464
26180,23375.06,131.53,0.79235
26184,23352.54,131.68,0.79325
26188,23356.95,131.68,0.79325
26192,23372.01,131.61,0.79283
26196,23385.83,131.55,0.79247
26200,23354.07,131.75,0.79367
26204,23380.97,131.62,0.79289
26208,23361.83,131.75,0.79367
26212,23361.08,131.77,0.7938
26216,23364.7,131.77,0.7938
26220,23385.52,131.68,0.79325
26224,23367.19,131.8,0.79398
26228,23382.67,131.73,0.79355
26232,23359.36,131.88,0.79446
26236,23364.71,131.87,0.7944
26240,23374.36,131.84,0.79422
26436,23663.77,131.2,0.79036
26440,23673.39,131.17,0.79018
26444,23574.86,131.73,0.79355
26448,23569.21,131.78,0.79386
26452,23583.91,131.72,0.79349
26456,23638.65,131.44,0.79181
26460,23664.95,131.31,0.79102
26464,23656.29,131.38,0.79145
26468,23579.05,131.83,0.79416
26472,23573.7,131.88,0.79446
26476,23595.74,131.78,0.79386
26480,23615.06,131.69,0.79331
26484,23667.87,131.41,0.79163
26488,23620.6,131.7,0.79337
26492,23587.76,131.9,0.79458
26496,23578.64,131.97,0.795
26500,23629.73,131.71,0.79343
26504,23649.92,131.61,0.79283
26508,23696.18,131.38,0.79145
26512,23630.25,131.76,0.79373
26516,23612.36,131.88,0.79446
26520,23609.38,131.92,0.7947
26524,23629.2,131.83,0.79416
26528,23663.63,131.66,0.79313
26532,23665.7,131.66,0.79313
26536,23626.53,131.9,0.79458
26540,23611.43,132.01,0.79524
26544,23610.9,132.03,0.79536
26548,23622.59,131.98,0.79506
26552,23652.49,131.84,0.79422
26556,23668.84,131.77,0.7938
26560,23628.29,132.01,0.79524
26564,23611.99,132.12,0.7959
26568,23610.29,132.15,0.79608
26572,23630.62,132.06,0.79554
26576,23643.36,132.01,0.79524
26580,23657.16,131.95,0.79488
26584,23631.5,132.11,0.79584
26588,23614.68,132.23,0.79657
26592,23615.46,132.24,0.79663
26596,23643.54,132.11,0.79584
26600,23649.1,132.09,0.79572
26604,23642.27,132.15,0.79608
26608,23638.38,132.19,0.79633
26612,23624.35,132.29,0.79693
26616,23617.46,132.35,0.79729
26620,23647.93,132.2,0.79639
26624,23650.98,132.2,0.79639
26756,23885.95,131.55,0.79247
26760,23896.58,131.51,0.79223
26764,23886.31,131.59,0.79271
26768,23887.06,131.6,0.79277
26772,23875.49,131.69,0.79331
26776,23873.79,131.72,0.79349
26780,23884.11,131.68,0.79325
26784,23897.48,131.63,0.79295
26788,23891.47,131.68,0.79325
26792,23878.41,131.77,0.7938
26796,23878.42,131.79,0.79392
26800,23872.47,131.84,0.79422
26804,23886.96,131.78,0.79386
26808,23895.79,131.75,0.79367
26812,23891.58,131.8,0.79398
26816,23875.17,131.91,0.79464
26820,23897.37,131.8,0.79398
26824,23893.61,131.84,0.79422
26828,23899.82,131.83,0.79416
26832,23911.27,131.79,0.79392
26836,23900.94,131.86,0.79434
26840,23888.76,131.95,0.79488
26844,23883.52,132.0,0.79518
26848,23896.33,131.95,0.79488
26852,23903.73,131.93,0.79476
26856,23903.85,131.94,0.79482
26860,23899.07,131.99,0.79512
26864,23880.57,132.11,0.79584
26868,23891.55,132.07,0.7956
26872,23902.61,132.03,0.79536
26876,23889.73,132.12,0.7959
26880,23894.52,132.11,0.79584
27012,24121.4,131.51,0.79223
27016,24128.93,131.49,0.79211
27020,24142.68,131.44,0.79181
27024,24131.74,131.52,0.79229
27028,24125.0,131.57,0.79259
27032,24137.83,131.52,0.79229
27036,24127.8,131.6,0.79277
27040,24136.3,131.57,0.79259
27044,24120.86,131.67,0.79319
27048,24116.19,131.72,0.79349
27052,24130.81,131.66,0.79313
27056,24121.05,131.73,0.79355
27060,24128.01,131.71,0.79343
27064,24126.98,131.74,0.79361
27068,24113.26,131.83,0.79416
27072,24125.3,131.78,0.79386
27076,24135.45,131.75,0.79367
27080,24148.27,131.7,0.79337
27084,24163.72,131.63,0.79295
27088,24170.35,131.62,0.79289
27092,24141.34,131.79,0.79392
27096,24147.5,131.78,0.79386
27100,24149.53,131.79,0.79392
27104,24156.18,131.77,0.7938
27108,24162.57,131.76,0.79373
27112,24146.37,131.86,0.79434
27116,24152.47,131.85,0.79428
27120,24157.16,131.84,0.79422
27124,24148.33,131.91,0.79464
27128,24161.58,131.86,0.79434
27132,24167.28,131.85,0.79428
27136,24160.14,131.91,0.79464
27332,24422.78,131.43,0.79175
27336,24397.86,131.58,0.79265
27340,24393.06,131.63,0.79295
27344,24391.42,131.66,0.79313
27348,24408.1,131.59,0.79271
27352,24388.17,131.71,0.79343
27356,24400.95,131.66,0.79313
27360,24389.93,131.74,0.79361
27364,24384.13,131.79,0.79392
27368,24395.74,131.75,0.79367
27372,24414.42,131.67,0.79319
27376,24406.73,131.73,0.79355
27380,24390.43,131.84,0.79422
27384,24387.28,131.87,0.7944
27388,24397.34,131.84,0.79422
27392,24397.66,131.85,0.79428
27652,24675.32,131.61,0.79283
27656,24683.7,131.58,0.79265
27660,24685.49,131.59,0.79271
27664,24680.54,131.64,0.79301
27668,24681.53,131.65,0.79307
27672,24660.96,131.78,0.79386
27676,24684.29,131.67,0.79319
27680,24676.59,131.73,0.79355
27684,24677.95,131.75,0.79367
27688,24669.17,131.81,0.79404
27692,24679.91,131.77,0.7938
27696,24661.35,131.89,0.79452
27700,24675.02,131.84,0.79422
27704,24679.02,131.84,0.79422
27708,24663.22,131.94,0.79482
27712,24662.62,131.96,0.79494
27716,24659.01,132.0,0.79518
27720,24670.52,131.96,0.79494
27724,24663.69,132.01,0.79524
27728,24682.12,131.93,0.79476
27732,24677.53,131.98,0.79506
27736,24669.37,132.04,0.79542
27740,24669.12,132.06,0.79554
27744,24671.54,132.07,0.7956
27748,24681.25,132.03,0.79536
27752,24688.71,132.01,0.79524
27756,24670.76,132.13,0.79596
27760,24670.69,132.15,0.79608
27764,24668.09,132.18,0.79627
27768,24677.01,132.15,0.79608
27772,24686.77,132.12,0.7959
27776,24678.89,132.18,0.79627
27908,24933.04,131.45,0.79187
27912,24882.18,131.74,0.79361
27916,24886.33,131.74,0.79361
27920,24918.09,131.59,0.79271
27924,24946.52,131.46,0.79193
27928,24923.05,131.6,0.79277
27932,24897.35,131.75,0.79367
27936,24886.52,131.83,0.79416
27940,24892.85,131.82,0.7941
27944,24933.1,131.62,0.79289
27948,24925.16,131.68,0.79325
27952,24917.13,131.74,0.79361
27956,24888.33,131.92,0.7947
27960,24897.55,131.89,0.79452
27964,24914.21,131.82,0.7941
27968,24931.38,131.74,0.79361
27972,24937.55,131.73,0.79355
27976,24913.9,131.87,0.7944
27980,24919.07,131.87,0.7944
27984,24924.86,131.85,0.79428
27988,24951.57,131.73,0.79355
27992,24952.93,131.74,0.79361
27996,24912.44,131.98,0.79506
28000,24918.24,131.96,0.79494
28004,24915.04,132.0,0.79518
28008,24948.03,131.85,0.79428
28012,24949.04,131.86,0.79434
28016,24935.2,131.95,0.79488
28020,24926.95,132.01,0.79524
28024,24923.63,132.05,0.79548
28028,24928.97,132.04,0.79542
28032,24949.64,131.95,0.79488
28228,25200.47,131.55,0.79247
28232,25201.33,131.56,0.79253
28236,25196.19,131.61,0.79283
28240,25185.85,131.68,0.79325
28244,25168.38,131.79,0.79392
28248,25171.11,131.8,0.79398
28252,25188.74,131.72,0.79349
28256,25188.63,131.74,0.79361
28260,25197.66,131.71,0.79343
28264,25172.34,131.86,0.79434
28268,25166.88,131.91,0.79464
28272,25182.94,131.85,0.79428
28276,25184.2,131.86,0.79434
28280,25187.05,131.86,0.79434
28284,25198.46,131.82,0.7941
28288,25174.13,131.97,0.795
28484,25481.5,131.28,0.79084
28488,25489.88,131.25,0.79066
28492,25397.8,131.75,0.79367
28496,25385.34,131.83,0.79416
28500,25465.86,131.43,0.79175
28504,25469.75,131.43,0.79175
28508,25484.01,131.38,0.79145
28512,25428.07,131.68,0.79325
28516,25393.33,131.88,0.79446
28520,25420.37,131.76,0.79373
28524,25468.55,131.53,0.79235
28528,25464.47,131.57,0.79259
28532,25447.8,131.67,0.79319
28536,25401.59,131.93,0.79476
28540,25408.92,131.91,0.79464
28544,25435.62,131.79,0.79392
28548,25499.61,131.48,0.79205
28552,25474.15,131.63,0.79295
28556,25427.66,131.89,0.79452
28560,25429.58,131.9,0.79458
28564,25439.66,131.86,0.79434
28568,25485.08,131.65,0.79307
28572,25479.88,131.69,0.79331
28576,25455.15,131.84,0.79422
28580,25428.66,131.99,0.79512
28584,25431.74,132.0,0.79518
28588,25467.28,131.83,0.79416
28592,25481.86,131.77,0.7938
28596,25470.63,131.85,0.79428
28600,25441.85,132.02,0.7953
28604,25431.2,132.09,0.79572
28608,25451.36,132.01,0.79524
28612,25477.77,131.89,0.79452
28616,25465.83,131.97,0.795
28620,25442.84,132.11,0.79584
28624,25435.62,132.16,0.79614
28628,25441.64,132.15,0.79608
28632,25468.43,132.03,0.79536
28636,25486.73,131.95,0.79488
28640,25457.64,132.12,0.7959
28644,25444.03,132.21,0.79645
28648,25437.39,132.26,0.79675
28652,25462.19,132.15,0.79608
28656,25481.59,132.07,0.7956
28660,25471.53,132.14,0.79602
28664,25451.51,132.26,0.79675
28668,25444.27,132.32,0.79711
28672,25446.53,132.33,0.79717
28804,25695.6,131.65,0.79307
28808,25706.79,131.61,0.79283
28812,25702.59,131.65,0.79307
28816,25702.41,131.67,0.79319
28820,25705.91,131.67,0.79319
28824,25689.19,131.77,0.7938
28828,25693.02,131.77,0.7938
28832,25693.29,131.79,0.79392
28836,25707.35,131.73,0.79355
28840,25699.25,131.79,0.79392
28844,25693.97,131.84,0.79422
28848,25686.73,131.89,0.79452
28852,25690.02,131.9,0.79458
28856,25706.07,131.83,0.79416
28860,25722.46,131.77,0.7938
